rank_id	snv	bi_allelic	singleton	release_adj	bin	min_score	max_score	n	n_ins	n_del	n_ti	n_tv	n_1bp_indel	n_mod3bp_indel	n_clinvar	n_singleton	n_validated_de_novos	n_high_confidence_de_novos	n_de_novo	n_trans_singletons	n_untrans_singletons	n_train_trans_singletons	n_omni	n_mills	n_hapmap	n_kgp_high_conf_snvs	fail_hard_filters	n_vqsr_pos_train	n_vqsr_neg_train	model	n_biallelic	data_type
singleton_rank	True	False	True	False	63	-0.9603	-0.9314	27	0	0	13	14	0	27	0	27	0	0	1	0	6	0	0	0	0	0	1	0	16	VQSR	0	exomes
singleton_rank	True	False	True	False	64	0.7409472302646696	0.7456453313934728	25	0	0	15	10	0	25	0	25	0	0	0	0	3	0	0	0	0	0	0	0	8	RF	0	exomes
singleton_rank	True	False	True	False	64	-0.9925	-0.9658	24	0	0	13	11	0	24	0	24	0	0	0	0	7	0	0	0	0	0	0	0	14	VQSR	0	exomes
singleton_rank	True	False	True	False	65	0.7358196473288128	0.7407659968512176	18	0	0	3	15	0	18	0	18	0	0	0	0	4	0	0	0	0	0	0	0	10	RF	0	exomes
singleton_rank	True	False	True	False	65	-1.024	-0.9947	27	0	0	8	19	0	27	0	27	0	0	1	0	5	0	0	0	0	0	0	0	17	VQSR	0	exomes
singleton_rank	True	False	True	False	66	0.7307814559662931	0.7355956520558431	23	0	0	6	17	0	23	0	23	0	0	0	0	5	0	0	0	0	0	0	0	9	RF	0	exomes
singleton_rank	True	False	True	False	66	-1.056	-1.027	15	0	0	9	6	0	15	0	15	0	0	0	0	3	0	0	0	0	0	0	0	10	VQSR	0	exomes
singleton_rank	True	False	True	False	67	0.7253756795180516	0.7305820094676182	23	0	0	10	13	0	23	0	23	0	0	0	0	1	0	0	0	1	0	0	1	12	RF	0	exomes
singleton_rank	True	False	True	False	67	-1.087	-1.057	23	0	0	12	11	0	23	0	23	0	0	1	0	7	0	0	0	0	0	0	0	12	VQSR	0	exomes
singleton_rank	True	False	True	False	68	0.7196378777020792	0.7251891073316536	23	0	0	8	15	0	23	0	23	0	0	0	0	3	0	0	0	0	0	0	0	7	RF	0	exomes
singleton_rank	True	False	True	False	68	-1.122	-1.091	24	0	0	6	18	0	24	0	24	0	3	2	0	2	0	0	0	0	0	0	0	14	VQSR	0	exomes
singleton_rank	True	False	True	False	69	0.7129201141599384	0.7194495509679184	32	0	0	13	19	0	32	0	32	0	0	0	0	7	0	0	0	0	0	0	1	10	RF	0	exomes
singleton_rank	True	False	True	False	69	-1.159	-1.126	29	0	0	8	21	0	29	0	29	0	0	1	0	2	0	0	0	0	0	0	0	23	VQSR	0	exomes
singleton_rank	True	False	True	False	70	0.70597992558106	0.7126503002694837	30	0	0	10	20	0	30	0	30	0	0	1	0	5	0	0	0	0	0	0	0	14	RF	0	exomes
singleton_rank	True	False	True	False	70	-1.194	-1.16	30	0	0	11	19	0	30	0	30	0	0	0	0	12	0	0	0	0	0	1	0	25	VQSR	0	exomes
singleton_rank	True	False	True	False	71	0.6996004495990984	0.705777565444208	39	0	0	12	27	0	39	0	39	0	1	2	0	6	0	0	0	0	0	1	0	20	RF	0	exomes
singleton_rank	True	False	True	False	71	-1.233	-1.2	21	0	0	8	13	0	21	0	21	0	0	0	0	3	0	0	0	0	0	0	0	18	VQSR	0	exomes
singleton_rank	True	False	True	False	72	0.6915136544391323	0.699156452070322	39	0	0	15	24	0	39	0	39	0	0	0	0	5	0	0	0	0	0	0	2	14	RF	0	exomes
singleton_rank	True	False	True	False	72	-1.271	-1.234	24	0	0	12	12	0	24	0	24	0	0	0	0	3	0	0	0	0	0	0	0	22	VQSR	0	exomes
singleton_rank	True	False	True	False	73	0.683399045323275	0.6913461563800722	37	0	0	13	24	0	37	0	37	0	0	3	0	6	0	0	0	0	0	0	3	14	RF	0	exomes
singleton_rank	True	False	True	False	73	-1.312	-1.272	19	0	0	5	14	0	19	0	19	0	0	0	0	3	0	0	0	0	0	0	0	17	VQSR	0	exomes
singleton_rank	True	False	True	False	74	0.673802317546869	0.682407762677315	24	0	0	9	15	0	24	0	24	0	0	0	0	5	0	0	0	0	0	0	0	10	RF	0	exomes
singleton_rank	True	False	True	False	74	-1.352	-1.314	18	0	0	6	12	0	18	0	18	0	0	1	0	5	0	0	0	0	0	0	0	17	VQSR	0	exomes
singleton_rank	True	False	True	False	75	0.6626296604293516	0.6732240063530075	35	0	0	14	21	0	35	0	35	0	0	0	0	5	0	0	0	0	0	0	0	8	RF	0	exomes
singleton_rank	True	False	True	False	75	-1.395	-1.354	21	0	0	8	13	0	21	0	21	0	0	0	0	1	0	0	0	0	0	1	0	20	VQSR	0	exomes
singleton_rank	True	False	True	False	76	0.6494247359874109	0.6620029493805369	24	0	0	10	14	0	24	0	24	0	0	0	0	2	0	0	0	0	0	1	0	15	RF	0	exomes
singleton_rank	True	False	True	False	76	-1.442	-1.398	25	0	0	7	18	0	25	0	25	0	1	3	0	3	0	0	0	0	0	0	0	22	VQSR	0	exomes
singleton_rank	True	False	True	False	77	0.6314121799913314	0.6491944010354378	16	0	0	5	11	0	16	0	16	0	0	0	0	2	0	0	0	0	0	1	0	4	RF	0	exomes
singleton_rank	True	False	True	False	77	-1.481	-1.444	21	0	0	6	15	0	21	0	21	0	0	0	0	4	0	0	0	0	0	0	0	21	VQSR	0	exomes
singleton_rank	True	False	True	False	78	0.5993965714277352	0.628481162408568	25	0	0	12	13	0	25	0	25	0	0	1	0	6	0	0	0	0	0	1	0	14	RF	0	exomes
singleton_rank	True	False	True	False	78	-1.534	-1.493	14	0	0	4	10	0	14	0	14	0	0	0	0	3	0	0	0	0	0	0	0	14	VQSR	0	exomes
singleton_rank	True	False	True	False	79	0.5800903069196771	0.5964281503816016	13	0	0	6	7	0	13	0	13	0	0	0	0	3	0	0	0	0	0	0	0	2	RF	0	exomes
singleton_rank	True	False	True	False	79	-1.584	-1.538	22	0	0	9	13	0	22	0	22	0	0	0	0	3	0	0	0	0	0	0	0	22	VQSR	0	exomes
singleton_rank	True	False	True	False	80	0.5638578954531696	0.5765710157959267	12	0	0	4	8	0	12	0	12	0	0	0	0	4	0	0	0	0	0	0	0	2	RF	0	exomes
singleton_rank	True	False	True	False	80	-1.641	-1.594	33	0	0	12	21	0	33	0	33	0	0	1	0	10	0	0	0	0	0	0	0	33	VQSR	0	exomes
singleton_rank	True	False	True	False	81	0.5444060601834283	0.5602102639592036	22	0	0	6	16	0	22	0	22	0	0	0	0	2	0	0	0	0	0	0	0	6	RF	0	exomes
singleton_rank	True	False	True	False	81	-1.698	-1.648	15	0	0	8	7	0	15	0	15	0	0	0	0	2	0	0	0	0	0	0	0	15	VQSR	0	exomes
singleton_rank	True	False	True	False	82	0.52397647147496	0.5436807794059123	33	0	0	17	16	0	33	0	33	0	1	1	0	9	0	0	0	0	0	0	1	12	RF	0	exomes
singleton_rank	True	False	True	False	82	-1.757	-1.705	23	0	0	14	9	0	23	0	23	0	0	1	0	3	0	0	0	0	0	0	0	23	VQSR	0	exomes
singleton_rank	True	False	True	False	83	0.5073256239329469	0.5233156348904502	25	0	0	6	19	0	25	0	25	0	0	1	0	2	0	0	0	0	0	0	1	4	RF	0	exomes
singleton_rank	True	False	True	False	83	-1.821	-1.759	21	0	0	8	13	0	21	0	21	0	0	0	0	4	0	0	0	0	0	1	0	20	VQSR	0	exomes
singleton_rank	True	False	True	False	84	0.4920958673864205	0.5065036208317875	22	0	0	9	13	0	22	0	22	0	0	0	0	4	0	0	0	0	0	0	1	12	RF	0	exomes
singleton_rank	True	False	True	False	84	-1.887	-1.825	29	0	0	11	18	0	29	0	29	0	0	0	0	5	0	0	0	0	0	0	0	29	VQSR	0	exomes
singleton_rank	True	False	True	False	85	0.47811633635491585	0.49129054415419454	12	0	0	3	9	0	12	0	12	0	0	0	0	4	0	0	0	0	0	0	0	4	RF	0	exomes
singleton_rank	True	False	True	False	85	-1.961	-1.889	26	0	0	10	16	0	26	0	26	0	0	0	0	4	0	0	0	0	0	1	0	26	VQSR	0	exomes
singleton_rank	True	False	True	False	86	0.4596251161450005	0.47723306448680747	19	0	0	7	12	0	19	0	19	0	0	0	0	7	0	0	0	0	0	1	0	10	RF	0	exomes
singleton_rank	True	False	True	False	86	-2.038	-1.963	30	0	0	8	22	0	30	0	30	0	0	0	0	2	0	0	0	0	0	2	0	30	VQSR	0	exomes
singleton_rank	True	False	True	False	87	0.43786031343599197	0.45676418148993064	13	0	0	6	7	0	13	0	13	0	0	0	0	4	0	0	0	0	0	0	0	7	RF	0	exomes
singleton_rank	True	False	True	False	87	-2.116	-2.052	25	0	0	7	18	0	25	1	25	0	0	0	0	5	0	0	0	0	0	2	0	25	VQSR	0	exomes
singleton_rank	True	False	True	False	88	0.4149292595020859	0.4373384130054472	25	0	0	11	14	0	25	0	25	0	0	0	0	3	0	0	0	0	0	0	1	13	RF	0	exomes
singleton_rank	True	False	True	False	88	-2.206	-2.129	20	0	0	7	13	0	20	0	20	0	0	0	0	3	0	0	0	0	0	2	0	19	VQSR	0	exomes
singleton_rank	True	False	True	False	89	0.39089286639121257	0.41401395318637313	33	0	0	9	24	0	33	0	33	0	0	2	0	5	0	0	0	0	0	1	0	14	RF	0	exomes
singleton_rank	True	False	True	False	89	-2.313	-2.222	25	0	0	5	20	0	25	0	25	0	0	0	0	4	0	0	0	0	0	4	0	25	VQSR	0	exomes
singleton_rank	True	False	True	False	90	0.35985661787954487	0.3897867998450802	36	0	0	18	18	0	36	0	36	0	0	0	0	7	0	0	0	0	0	0	0	15	RF	0	exomes
singleton_rank	True	False	True	False	90	-2.429	-2.318	20	0	0	2	18	0	20	0	20	0	0	0	0	4	0	0	0	0	0	3	0	20	VQSR	0	exomes
singleton_rank	True	False	True	False	91	0.30424888102449277	0.35322824490784294	38	0	0	15	23	0	38	0	38	0	0	0	0	2	0	0	0	0	0	3	0	10	RF	0	exomes
singleton_rank	True	False	True	False	91	-2.561	-2.436	14	0	0	7	7	0	14	0	14	0	0	0	0	3	0	0	0	0	0	1	0	14	VQSR	0	exomes
singleton_rank	True	False	True	False	92	0.2692363086469007	0.30282615218058323	39	0	0	14	25	0	39	0	39	0	0	2	0	6	0	0	0	0	0	1	1	13	RF	0	exomes
singleton_rank	True	False	True	False	92	-2.714	-2.565	31	0	0	8	23	0	31	0	31	0	0	0	0	4	0	0	0	0	0	9	0	31	VQSR	0	exomes
singleton_rank	True	False	True	False	93	0.23782089459706668	0.2682425048818855	41	0	0	10	31	0	41	0	41	0	0	1	0	5	0	0	0	0	0	1	5	8	RF	0	exomes
singleton_rank	True	False	True	False	93	-2.875	-2.728	15	0	0	7	8	0	15	0	15	0	0	0	0	5	0	0	0	0	0	2	0	15	VQSR	0	exomes
singleton_rank	True	False	True	False	94	0.20758243242811214	0.23713092509199454	78	0	0	24	54	0	78	0	78	0	0	2	0	9	0	0	0	0	0	1	2	32	RF	0	exomes
singleton_rank	True	False	True	False	94	-3.111	-2.917	13	0	0	8	5	0	13	0	13	0	0	0	0	2	0	0	0	0	0	2	0	12	VQSR	0	exomes
singleton_rank	True	False	True	False	95	0.1605883382115382	0.2071344142623742	125	0	0	41	84	0	125	0	125	0	0	5	0	10	0	0	0	0	0	6	2	57	RF	0	exomes
singleton_rank	True	False	True	False	95	-3.432	-3.142	19	0	0	6	13	0	19	0	19	0	0	1	0	5	0	0	0	0	0	3	0	19	VQSR	0	exomes
singleton_rank	True	False	True	False	96	0.10002066416977272	0.16006741681717487	193	0	0	57	136	0	193	0	193	1	1	2	0	17	0	0	0	0	0	18	2	72	RF	0	exomes
singleton_rank	True	False	True	False	96	-3.835	-3.466	18	0	0	9	9	0	18	0	18	0	0	0	0	4	0	0	0	0	0	1	0	17	VQSR	0	exomes
singleton_rank	True	False	True	False	97	0.05919941565794972	0.09994239661303819	81	0	0	34	47	0	81	0	81	0	0	0	0	8	0	0	0	0	0	11	1	48	RF	0	exomes
singleton_rank	True	False	True	False	97	-4.452	-3.93	16	0	0	9	7	0	16	0	16	0	0	2	0	4	0	0	0	0	0	2	0	15	VQSR	0	exomes
singleton_rank	True	False	True	False	98	0.03971459132183174	0.058906316432489114	24	0	0	12	12	0	24	0	24	0	0	0	0	3	0	0	0	0	0	5	0	14	RF	0	exomes
singleton_rank	True	False	True	False	98	-5.644	-4.496	23	0	0	3	20	0	23	0	23	0	0	1	0	3	0	0	0	0	0	2	0	19	VQSR	0	exomes
singleton_rank	True	False	True	False	99	0.02963823160637264	0.03895096686257025	38	0	0	22	16	0	38	1	38	0	0	1	0	4	0	0	0	0	0	8	0	20	RF	0	exomes
singleton_rank	True	False	True	False	99	-9.185	-5.979	29	0	0	9	20	0	29	0	29	0	0	1	0	4	0	0	0	0	0	7	0	21	VQSR	0	exomes
singleton_rank	True	False	True	False	100	0.010850622243771497	0.029328075910178192	17	0	0	11	6	0	17	0	17	0	0	2	0	3	0	0	0	0	0	6	0	6	RF	0	exomes
singleton_rank	True	False	True	False	100	-541.0	-9.318	46	0	0	27	19	0	46	0	46	0	0	0	0	8	0	0	0	0	0	17	0	10	VQSR	0	exomes
singleton_rank	True	False	True	True	1	0.9357862179956571	0.9393634327490663	512	0	0	108	404	0	512	0	512	0	0	0	0	11	0	0	0	0	2	0	65	14	RF	0	exomes
singleton_rank	True	False	True	True	1	4.41	7.85	955	0	0	246	709	0	955	0	955	0	0	0	0	21	0	0	0	0	6	0	350	0	VQSR	0	exomes
singleton_rank	True	False	True	True	2	0.9320874907448592	0.9356383612547365	483	0	0	113	370	0	483	0	483	0	0	0	0	11	0	0	0	0	0	0	85	32	RF	0	exomes
singleton_rank	True	False	True	True	2	3.45	4.41	807	0	0	204	603	0	807	0	807	0	0	0	0	12	0	0	0	0	5	1	96	0	VQSR	0	exomes
singleton_rank	True	False	True	True	3	0.9311943565815606	0.9320874907448592	498	0	0	123	375	0	498	0	498	0	0	0	0	13	0	0	0	0	3	0	57	11	RF	0	exomes
singleton_rank	True	False	True	True	3	2.89	3.45	727	0	0	165	562	0	727	1	727	0	0	0	0	12	0	0	0	0	3	3	46	1	VQSR	0	exomes
singleton_rank	True	False	True	True	4	0.9296196815059173	0.9311943565815606	376	0	0	107	269	0	376	0	376	0	0	0	0	10	0	0	0	0	1	0	20	73	RF	0	exomes
singleton_rank	True	False	True	True	4	2.52	2.89	667	0	0	185	482	0	667	0	667	0	0	0	0	13	0	0	0	0	1	2	17	0	VQSR	0	exomes
singleton_rank	True	False	True	True	5	0.9281185015383243	0.929575614246012	446	0	0	137	309	0	446	0	446	0	0	0	0	5	0	0	0	0	0	0	11	44	RF	0	exomes
singleton_rank	True	False	True	True	5	2.22	2.51	628	0	0	177	451	0	628	0	628	0	0	0	0	7	0	0	0	0	0	1	5	0	VQSR	0	exomes
singleton_rank	True	False	True	True	6	0.9263252049097029	0.9280415256098258	367	0	0	109	258	0	367	1	367	0	0	0	0	5	0	0	0	0	1	0	5	73	RF	0	exomes
singleton_rank	True	False	True	True	6	1.99	2.21	526	0	0	177	349	0	526	0	526	0	0	0	0	13	0	0	0	0	3	1	10	0	VQSR	0	exomes
singleton_rank	True	False	True	True	7	0.9252534567714034	0.9261681242852767	337	0	0	112	225	0	337	0	337	0	0	0	0	8	0	0	0	0	0	0	4	133	RF	0	exomes
singleton_rank	True	False	True	True	7	1.8	1.99	514	0	0	177	337	0	514	0	514	0	0	0	0	10	0	0	0	0	0	0	8	0	VQSR	0	exomes
singleton_rank	True	False	True	True	8	0.9241117271820821	0.9252121900146356	177	0	0	68	109	0	177	0	177	0	0	0	0	6	0	0	0	0	0	0	3	49	RF	0	exomes
singleton_rank	True	False	True	True	8	1.64	1.8	548	0	0	165	383	0	548	0	548	0	0	0	0	14	0	0	0	0	0	0	9	1	VQSR	0	exomes
singleton_rank	True	False	True	True	9	0.9217214848047496	0.9241117271820821	262	0	0	74	188	0	262	0	262	0	0	0	0	4	0	0	0	0	0	0	17	35	RF	0	exomes
singleton_rank	True	False	True	True	9	1.49	1.64	477	0	0	151	326	0	477	0	477	0	0	0	0	11	0	0	0	0	2	1	7	2	VQSR	0	exomes
singleton_rank	True	False	True	True	10	0.9186549556544567	0.9216462737667791	309	0	0	95	214	0	309	0	309	0	0	0	0	3	0	0	0	0	0	0	7	85	RF	0	exomes
singleton_rank	True	False	True	True	10	1.34	1.49	408	0	0	134	274	0	408	0	408	0	0	0	0	8	0	0	0	0	0	0	3	2	VQSR	0	exomes
singleton_rank	True	False	True	True	11	0.914692409656852	0.9185974810002397	201	0	0	79	122	0	201	0	201	0	0	0	0	3	0	0	0	0	1	1	2	84	RF	0	exomes
singleton_rank	True	False	True	True	11	1.21	1.34	450	0	0	147	303	0	450	0	450	0	0	0	0	4	0	1	0	1	0	1	11	3	VQSR	0	exomes
singleton_rank	True	False	True	True	12	0.9066647934536988	0.9146601164357459	363	0	0	133	230	0	363	0	363	0	0	0	0	7	0	0	0	0	3	1	15	59	RF	0	exomes
singleton_rank	True	False	True	True	12	1.07	1.2	394	0	0	127	267	0	394	0	394	0	0	0	0	10	0	0	0	0	3	3	14	1	VQSR	0	exomes
singleton_rank	True	False	True	True	13	0.9017304267609537	0.9066246275428798	433	0	0	175	258	0	433	0	433	0	0	0	0	10	0	0	0	0	0	0	12	47	RF	0	exomes
singleton_rank	True	False	True	True	13	0.954	1.07	438	0	0	162	276	0	438	1	438	0	0	0	0	2	0	0	0	0	0	2	6	2	VQSR	0	exomes
singleton_rank	True	False	True	True	14	0.8970166194070723	0.9016702889386952	466	0	0	185	281	0	466	0	466	0	0	0	0	9	0	0	0	0	2	0	6	138	RF	0	exomes
singleton_rank	True	False	True	True	14	0.843	0.954	398	0	0	133	265	0	398	0	398	0	0	0	0	9	0	0	0	0	7	0	16	10	VQSR	0	exomes
singleton_rank	True	False	True	True	15	0.8860533133926496	0.89697354946308	719	0	0	263	456	0	719	0	719	0	0	0	0	12	0	0	0	0	3	0	37	214	RF	0	exomes
singleton_rank	True	False	True	True	15	0.741	0.842	378	0	0	128	250	0	378	1	378	0	0	0	0	4	0	0	0	1	5	0	12	8	VQSR	0	exomes
singleton_rank	True	False	True	True	16	0.877310894321146	0.8860274386396497	655	0	0	203	452	0	655	0	655	0	0	0	0	14	0	0	0	0	0	1	32	126	RF	0	exomes
singleton_rank	True	False	True	True	16	0.643	0.74	346	0	0	127	219	0	346	0	346	0	0	0	0	7	0	0	0	0	2	1	4	11	VQSR	0	exomes
singleton_rank	True	False	True	True	17	0.871248460157257	0.8772991317074825	414	0	0	145	269	0	414	0	414	0	0	0	0	8	0	0	0	0	1	2	18	109	RF	0	exomes
singleton_rank	True	False	True	True	17	0.547	0.642	374	0	0	123	251	0	374	0	374	0	0	0	0	4	0	0	0	0	0	1	0	8	VQSR	0	exomes
singleton_rank	True	False	True	True	18	0.8682774995620312	0.8711977903621947	161	0	0	53	108	0	161	0	161	0	0	0	0	4	0	0	0	0	3	0	7	35	RF	0	exomes
singleton_rank	True	False	True	True	18	0.455	0.547	373	0	0	109	264	0	373	0	373	0	0	0	0	6	0	0	0	0	3	0	8	8	VQSR	0	exomes
singleton_rank	True	False	True	True	19	0.8664573801944162	0.8682774995620312	242	0	0	68	174	0	242	1	242	0	0	0	0	4	0	0	0	0	0	1	1	31	RF	0	exomes
singleton_rank	True	False	True	True	19	0.363	0.454	347	0	0	124	223	0	347	0	347	0	0	0	0	9	0	0	0	0	4	2	7	17	VQSR	0	exomes
singleton_rank	True	False	True	True	20	0.8649365649396076	0.8663784074450334	136	0	0	30	106	0	136	0	136	0	0	0	0	2	0	0	0	0	0	0	1	23	RF	0	exomes
singleton_rank	True	False	True	True	20	0.275	0.362	347	0	0	135	212	0	347	0	347	0	0	0	0	4	0	0	0	0	1	0	2	16	VQSR	0	exomes
singleton_rank	True	False	True	True	21	0.8636626880474578	0.8649248036822812	224	0	0	71	153	0	224	0	224	0	0	0	0	8	0	0	0	0	0	0	4	18	RF	0	exomes
singleton_rank	True	False	True	True	21	0.2	0.274	295	0	0	106	189	0	295	0	295	0	0	0	0	4	0	0	0	0	2	2	4	25	VQSR	0	exomes
singleton_rank	True	False	True	True	22	0.8625414229396793	0.8636466678991928	310	0	0	86	224	0	310	0	310	0	0	0	0	5	0	0	0	0	1	1	5	43	RF	0	exomes
singleton_rank	True	False	True	True	22	0.137	0.199	294	0	0	105	189	0	294	0	294	0	0	0	0	3	0	0	0	0	1	0	3	26	VQSR	0	exomes
singleton_rank	True	False	True	True	23	0.8615037094580481	0.8625194402039013	117	0	0	35	82	0	117	0	117	0	0	0	0	2	0	0	0	0	1	0	3	25	RF	0	exomes
singleton_rank	True	False	True	True	23	0.082	0.136	259	0	0	96	163	0	259	0	259	0	0	0	0	6	0	0	0	0	0	0	0	17	VQSR	0	exomes
singleton_rank	True	False	True	True	24	0.8592466274653889	0.8614782401770574	331	0	0	95	236	0	331	1	331	0	0	0	0	7	0	0	0	0	0	0	4	58	RF	0	exomes
singleton_rank	True	False	True	True	24	0.034	0.082	252	0	0	78	174	0	252	0	252	0	0	0	0	3	0	0	0	0	1	0	1	22	VQSR	0	exomes
singleton_rank	True	False	True	True	25	0.8571793039327353	0.8592138699302716	217	0	0	59	158	0	217	0	217	0	0	0	0	4	0	0	0	0	0	0	10	39	RF	0	exomes
singleton_rank	True	False	True	True	25	-0.0062	0.034	247	0	0	83	164	0	247	0	247	0	0	0	0	6	0	0	0	0	0	1	0	23	VQSR	0	exomes
singleton_rank	True	False	True	True	26	0.8549389213474037	0.8571031468485716	317	0	0	77	240	0	317	0	317	0	0	0	0	7	0	0	0	0	4	1	13	55	RF	0	exomes
singleton_rank	True	False	True	True	26	-0.04	-0.0064	258	0	0	92	166	0	258	0	258	0	0	0	0	5	0	0	0	0	1	0	2	28	VQSR	0	exomes
singleton_rank	True	False	True	True	27	0.8533017938631339	0.85492521488064	352	0	0	108	244	0	352	0	352	0	0	0	0	9	0	0	0	0	0	0	5	25	RF	0	exomes
singleton_rank	True	False	True	True	27	-0.0707	-0.0403	252	0	0	91	161	0	252	0	252	0	0	0	0	6	0	0	0	0	0	0	0	17	VQSR	0	exomes
singleton_rank	True	False	True	True	28	0.8513425602438883	0.8532762958612979	319	0	0	102	217	0	319	0	319	0	0	0	0	4	0	0	0	0	0	1	1	73	RF	0	exomes
singleton_rank	True	False	True	True	28	-0.0998	-0.071	271	0	0	97	174	0	271	0	271	0	0	0	0	7	0	0	0	0	1	0	2	31	VQSR	0	exomes
singleton_rank	True	False	True	True	29	0.8495369748219447	0.8513195646127942	256	0	0	87	169	0	256	0	256	0	0	0	0	3	0	0	0	0	1	2	6	43	RF	0	exomes
singleton_rank	True	False	True	True	29	-0.1271	-0.1	258	0	0	70	188	0	258	0	258	0	0	0	0	7	0	0	0	0	2	0	3	28	VQSR	0	exomes
singleton_rank	True	False	True	True	30	0.8480518371860094	0.8495000842575499	210	0	0	68	142	0	210	0	210	0	0	0	0	1	0	0	0	0	0	0	0	45	RF	0	exomes
singleton_rank	True	False	True	True	30	-0.1533	-0.1273	228	0	0	85	143	0	228	0	228	0	0	0	0	3	0	0	0	0	1	0	2	25	VQSR	0	exomes
singleton_rank	True	False	True	True	31	0.8461489359034939	0.8480441407800026	344	0	0	118	226	0	344	0	344	0	0	0	0	8	0	0	0	0	1	1	2	92	RF	0	exomes
singleton_rank	True	False	True	True	31	-0.1786	-0.1535	222	0	0	77	145	0	222	0	222	0	0	0	0	1	0	0	0	0	0	0	0	25	VQSR	0	exomes
singleton_rank	True	False	True	True	32	0.8434173872048417	0.8461489359034939	316	0	0	92	224	0	316	0	316	0	0	0	0	5	0	0	0	0	0	0	6	60	RF	0	exomes
singleton_rank	True	False	True	True	32	-0.2028	-0.1787	256	0	0	82	174	0	256	0	256	0	0	0	0	7	0	0	0	0	0	0	0	24	VQSR	0	exomes
singleton_rank	True	False	True	True	33	0.839043880086919	0.8434005894129951	433	0	0	157	276	0	433	0	433	0	0	0	0	6	0	0	0	0	0	1	4	73	RF	0	exomes
singleton_rank	True	False	True	True	33	-0.2262	-0.2028	249	0	0	95	154	0	249	0	249	0	0	0	0	9	0	0	0	0	0	0	0	20	VQSR	0	exomes
singleton_rank	True	False	True	True	34	0.8354781536447614	0.8390341062225467	402	0	0	171	231	0	402	0	402	0	0	0	0	8	0	0	0	0	2	1	6	115	RF	0	exomes
singleton_rank	True	False	True	True	34	-0.2492	-0.2264	238	0	0	77	161	0	238	0	238	0	0	0	0	4	0	0	0	0	0	0	0	12	VQSR	0	exomes
singleton_rank	True	False	True	True	35	0.8325577927665575	0.835451910164573	410	0	0	164	246	0	410	0	410	0	0	0	0	9	0	0	0	0	0	0	6	138	RF	0	exomes
singleton_rank	True	False	True	True	35	-0.2723	-0.2495	237	0	0	75	162	0	237	0	237	0	0	0	0	4	0	0	0	0	0	0	0	24	VQSR	0	exomes
singleton_rank	True	False	True	True	36	0.8295424942187938	0.8325371471467559	313	0	0	141	172	0	313	0	313	0	0	0	0	7	0	0	0	0	0	0	4	109	RF	0	exomes
singleton_rank	True	False	True	True	36	-0.2947	-0.2725	230	0	0	84	146	0	230	0	230	0	0	0	0	1	0	0	0	0	0	0	0	29	VQSR	0	exomes
singleton_rank	True	False	True	True	37	0.8267450132700976	0.8295386512955563	299	0	0	122	177	0	299	1	299	0	0	0	0	7	0	0	0	0	0	1	2	102	RF	0	exomes
singleton_rank	True	False	True	True	37	-0.317	-0.2948	248	0	0	89	159	0	248	0	248	0	0	0	0	5	0	0	0	0	0	0	1	27	VQSR	0	exomes
singleton_rank	True	False	True	True	38	0.8245894442200601	0.8267258472999583	179	0	0	73	106	0	179	0	179	0	0	0	0	3	0	0	0	0	0	2	0	56	RF	0	exomes
singleton_rank	True	False	True	True	38	-0.3392	-0.3173	227	0	0	86	141	0	227	0	227	0	0	0	0	3	0	0	0	0	0	0	0	28	VQSR	0	exomes
singleton_rank	True	False	True	True	39	0.8220628528909784	0.8245502269028225	191	0	0	82	109	0	191	0	191	0	0	0	0	4	0	0	0	0	0	0	3	52	RF	0	exomes
singleton_rank	True	False	True	True	39	-0.3611	-0.3393	239	0	0	85	154	0	239	0	239	0	0	0	0	9	0	0	0	0	0	1	0	31	VQSR	0	exomes
singleton_rank	True	False	True	True	40	0.8194510651952963	0.8220245705647404	250	0	0	87	163	0	250	0	250	0	0	0	0	4	0	0	0	0	0	0	2	58	RF	0	exomes
singleton_rank	True	False	True	True	40	-0.3831	-0.3613	238	0	0	83	155	0	238	0	238	0	0	0	0	4	0	0	0	0	0	1	0	39	VQSR	0	exomes
singleton_rank	True	False	True	True	41	0.8164144088190847	0.8194444998416783	329	0	0	109	220	0	329	0	329	0	0	0	0	4	0	0	0	0	0	2	6	58	RF	0	exomes
singleton_rank	True	False	True	True	41	-0.4051	-0.3833	247	0	0	87	160	0	247	0	247	0	0	0	0	2	0	0	0	1	0	0	1	33	VQSR	0	exomes
singleton_rank	True	False	True	True	42	0.8138870296546276	0.8164015648329689	414	0	0	127	287	0	414	0	414	0	0	0	0	6	0	0	0	0	1	4	8	80	RF	0	exomes
singleton_rank	True	False	True	True	42	-0.4273	-0.4055	240	0	0	91	149	0	240	0	240	0	0	0	0	3	0	0	0	0	0	0	0	32	VQSR	0	exomes
singleton_rank	True	False	True	True	43	0.8108328540732106	0.8138403416957606	357	0	0	126	231	0	357	0	357	0	0	0	0	11	0	0	0	0	0	4	2	93	RF	0	exomes
singleton_rank	True	False	True	True	43	-0.4496	-0.4274	240	0	0	92	148	0	240	0	240	0	0	0	0	5	0	0	0	0	1	1	1	23	VQSR	0	exomes
singleton_rank	True	False	True	True	44	0.8078093905670678	0.8108210291764634	323	0	0	123	200	0	323	0	323	0	0	0	0	5	0	0	0	0	1	3	3	83	RF	0	exomes
